,Customer_ID,Name,Age,Salary,Join_Date,Department,Performance_Score,Email,City,Gender,Is_Active
1002,1761,Customer_1761,-5,70766.43,2019-07-03,Support,71.3,user1760@gmail.com,San Antonio,Female,FALSE
1003,532,Customer_532,18,46593.17,Jan 13 2020,HR,80.6,user531@gmail.com,New York,Other,FALSE
1004,225,,45,93903.57,,Support,78.9,user224@yahoo.com,San Antonio,Male,TRUE
1005,724,Customer_724,43,54762.7,02-Feb-2020,Support,87,user723@outlook.com,Los Angeles,Male,TRUE
1006,787,Customer_787,29,34931.9,2016-12-15,HR,82.5,user786@yahoo.com,New York,Female,FALSE
1007,1743,Customer_1743,36,66364.94,TBD,IT,89,user1742@outlook.com,San Jose,Female,FALSE
1008,1178,Customer_1178,43,59696.78,2021-07-14,Operations,68.7,user1177@outlook.com,San Diego,Female,FALSE
1009,410,Customer_410,52,71399.06,2020-03-07 00:00:00,IT,25.9,user409@outlook.com,Philadelphia,Male,FALSE
1010,326,Customer_326,46,,15-Apr-2016,Sales,23.7,user325@yahoo.com,,Female,TRUE
1011,1546,Customer_1546,25,35798.12,2022-11-08,HR,17,user1545@gmail.com,Philadelphia,Female,FALSE
1012,300,Customer_300,49,42848.9,2021-03-10,Marketing,90.7,user299@yahoo.com,Chicago,Female,FALSE
1013,1281,,39,70031.28,2020-01-15,Sales,62.9,user1280@outlook.com,San Diego,Female,FALSE
1014,1158,Customer_1158,52.9,75856.41,2018-10-17,Finance,87.6,user1157@gmail.com,Chicago,Female,TRUE
1015,26,Customer_26,47,52979.91,2019-07-15 00:00:00,Sales,27.9,user25@yahoo.com,New York,Male,TRUE
1016,1888,Customer_1888,79,62262.39,2018/11/14,Finance,30.3,user1887@gmail.com,San Antonio,Male,TRUE
1017,715,Customer_715,67,46260.45,unknown,Support,25.4,user714@company.com,San Diego,Other,TRUE
1018,847,Customer_847,46,75341.17,20210912,Support,4.1,user846@outlook.com,Houston,Other,TRUE
1019,194,Customer_194,49,54638.43,20190220,IT,63.2,user193@outlook.com,Philadelphia,Female,FALSE
1020,319,Customer_441,71,34819.47,2016-01-17,IT,97.6,user440@company.com,San Antonio,Female,TRUE
1021,574,Customer_574,23,53250.14,2021-11-01,Finance,64.5,user573@gmail.com,New York,female,TRUE
1022,947,CUSTOMER_947,45,47231.31,2022-02-06 00:00:00,Support,12.2,user946@yahoo.com,San Antonio,Other,TRUE
1023,998,Customer_998,49,53691.77,"February 01, 2015",HR,35.7,user997@gmail.com,Dallas,Female,FALSE
1024,504,Customer_504,44,51726.23,,Finance,14.3,user503@yahoo.com,San Jose,Female,FALSE
1025,1190,Customer_1190,43,30732.49,2015-12-14,Sales,78.3,user1189@gmail.com,Houston,Female,TRUE
1026,1903,,42.9,70818.9,9999-99-99,Operations,17.6,user1902@company.com,San Jose,Female,FALSE
1027,1267,Customer_1814,55,,2020-11-17,Sales,8,user1813@yahoo.com,San Diego,Other,FALSE
1028,4,Customer_4,32,35737.89,2021-06-16,Operations,47.1,user3@outlook.com,Chicago,Other,FALSE
1029,1269,Customer_1269,69,69006.76,2022-03-11 00:00:00,sales,73.5,user1268@company.com,Chicago,Female,FALSE
1030,468,Customer_468,52,49054.09,2018-10-24,Marketing,98.5,user467@yahoo.com,San Diego,Other,N
1031,6,Customer_6,25,59767.23,2020-05-07,HR,56,user5@gmail.com,Dallas,,FALSE
1032,1394,,52,31815.25,2020-03-18,Operations,39.6,user1393@outlook.com,Chicago,Other,FALSE
1033,548,Customer_548,42,95495.71,2016-02-08,Support,78.5,user547@yahoo.com,Houston,Male,FALSE
1034,1310,Unknown,47,77645.89,2017-01-04,Finance,42.4,user228@outlook.com,Los Angeles,Other,FALSE
1035,543,,19,48512.02,2022/09/04,Sales,86.3,user542@yahoo.com,San Diego,Female,TRUE
1036,243,Customer_243,74,15852.37,"July 03, 2020",Operations,89.8,user242@yahoo.com,Los Angeles,Other,TRUE
1037,899,Customer_899,73,65251.28,2015-07-30,Operations,35.4,user898@outlook.com,Philadelphia,Other,TRUE
1038,1778,Customer_1778,73,46176.45,2016-10-27,HR,86.7,user1777@gmail.com,New York,Other,FALSE
1039,1209,Customer_1209,62,58288.48,2018-06-19 00:00:00,Support,6.1,user1208@gmail.com,Philadelphia,Male,FALSE
1040,1790,Customer_1790,19,50750.99,2018-05-12,IT,29.5,user1789@gmail.com,Houston,Other,FALSE
1041,843,Customer_843,44,55409.84,2021-02-24 00:00:00,Finance,65.3,user842@outlook.com,Los Angeles,Other,FALSE
1042,1702,Customer_1702,78,,2018-06-17,Marketing,1,user1701@outlook.com,Houston,Female,FALSE
1043,1713,Customer_1713,old,40175.97,2015-07-19,Operations,70.6,user1712@gmail.com,Philadelphia,Male,TRUE
1044,2000,Customer_2000,,60367.58,2017-10-13,Support,87.9,user1999@company.com,Dallas,Other,TRUE
1045,662,Customer_662,71,66542.97,2020-08-17,Operations,92.4,user661@company.com,Phoenix,Female,FALSE
1046,555,Customer_555,39,40098.16,,Finance,25.4,user554@company.com,San Diego,Female,TRUE
1047,315,Customer_315,23,40149.61,,Support,28.6,,Houston,Other,FALSE
1048,692,Customer_692,77,48822.61,2022-02-28,Operations,45.7,user691@gmail.com,San Antonio,Male,TRUE
1049,1527,Customer_1527,43,39445.73,,Marketing,86.1,user1526@yahoo.com,Los Angeles,Other,TRUE
1050,425,Customer_425,20,60849.41,2018-03-25,IT,55.3,user424@gmail.com,San Antonio,Female,FALSE
1051,595,Customer_595,75,58536.43,2015-10-30 00:00:00,Support,13.8,user594@gmail.com,Philadelphia,Male,FALSE
1052,1994,Customer_1994,48,38620.37,2022-07-04,Finance,22.3,user1993@company.com,Philadelphia,Female,TRUE
1053,623,Customer_623,56,high,,HR,76.7,user622@company.com,Los Angeles,Female,FALSE
1054,1188,Customer_1188,78,66893.99,2021-09-03,Operations,56.2,user1187@gmail.com,Philadelphia,Male,FALSE
1055,1058,Customer_1058,71,53876.34,2018-09-26,Operations,6.4,user1057@gmail.com,San Antonio,Other,FALSE
1056,228,Customer_228,37,49402.52,18-Jan-2019,,24.6,user227@company.com,NEW YORK,Other,TRUE
1057,1135,,48,57420.37,2016-09-09,IT,85.3,user1134@yahoo.com,San Antonio,Male,FALSE
1058,1823,Customer_1823,70,43103.12,2022-11-09,HR,13.1,user1822@yahoo.com,,Male,FALSE
1059,1115,Customer_1115,77,64465.85,20180321,HR,22.2,user1114@yahoo.com,Los Angeles,Female,FALSE
1060,67,Customer_67,67,55683.88,2015-05-08,IT,78.6,user66@yahoo.com,San Diego,Male,TRUE
1061,25,Customer_25,61,54867.04,2022-08-13,SALES,74.2,,Dallas,Other,0
1062,145,Customer_145,52,62707.53,2015-12-21,IT,85,user144@gmail.com,Phoenix,Female,TRUE
1063,537,Customer_537,,44008.7,"January 25, 2021",IT,2.5,user536@yahoo.com,Chicago,Female,FALSE
1064,812,Customer_812,62,44672.45,2020-01-26,IT,25.8,user811@outlook.com,Chicago,Other,FALSE
1065,1767,Customer_1767,70,58994.26,2018-09-26,Sales,93.8,user1766@yahoo.com,Dallas,Male,TRUE
1066,86,Customer_86,,53578.7,2021-10-23 00:00:00,HR,46.8,user85@gmail.com,San Jose,Other,FALSE
1067,1351,Customer_1351,60,44418.62,,Finance,31.4,user1350@company.com,,Female,FALSE
1068,1201,Customer_1201,39,32840.08,,HR,90.4,user1200@outlook.com,Phoenix,Female,FALSE
1069,1086,Customer_1086,55,37320.05,,HR,57.8,user1085@outlook.com,Philadelphia,Male,FALSE
1070,1833,Customer_1833,51,86160.7,2017-04-15,Marketing,32.3,user1832@outlook.com,Houston,Other,FALSE
1071,1936,Customer_1936,,59496.62,2018-08-08,Support,55.4,user1935@company.com,Chicago,Male,
1072,1392,Customer_1392,29,1000000,2016-12-18,Operations,10.6,user1391@company.com,Los Angeles,Other,FALSE
1073,1162,,39,42251.21,2022-01-28,HR,30.8,user1161@outlook.com,,Male,TRUE
1074,363,Customer_363,,53546.71,9999-99-99,Sales,77.6,user362@outlook.com,San Diego,Other,FALSE
1075,1700,Customer_1700,40,39172.32,2020-03-27,Finance,97.3,user1699@gmail.com,Los Angeles,Female,TRUE
1076,1170,Customer_1170,63,41980,2019/05/03,Operations,10.8,user1169@gmail.com,San Antonio,Male,TRUE
1077,1027,Customer_1027,40,50481.17,2018-07-06,Marketing,92.2,user1026@company.com,Phoenix,Male,TRUE
1078,1031,Customer_1031,27,74231.48,2019-07-15,Marketing,32.4,user1030@yahoo.com,Houston,Male,TRUE
1079,1235,Customer_1235,56,57773.51,2022-01-02,HR,73.8,,Houston,Other,FALSE
1080,1515,Customer_1515,79,58840.82,2016-04-27,Support,46.6,user1514@outlook.com,Houston,Male,FALSE
1081,1088,Customer_1088,51,,2022-08-21,IT,47.7,user1087@company.com,New York,Male,TRUE
1082,666,Customer_666,69,52038.56,2020-05-27,Finance,96.7,user665@yahoo.com,Philadelphia,Other,TRUE
1083,365,Customer_365,66,47997.78,2015-03-26,Finance,B,user364@outlook.com,San Antonio,Female,FALSE
1084,78,Customer_78,61,63201.69,2021-04-29,HR,70.8,user77@gmail.com,San Antonio,Male,FALSE
1085,28,Customer_28,19,48215.08,2020-03-29,Sales,85.5,user27@yahoo.com,Philadelphia,Female,FALSE
1086,1457,Customer_1457,64,75502.55,2022-09-26,IT,81.2,user1456@gmail.com,Los Angeles,Male,FALSE
1087,526,Customer_526,75,53510.61,13/01/2020,Sales,48.3,user525@gmail.com,San Antonio,Female,FALSE
1088,1898,Customer_1898,thirty,45959.71,16-May-2020,Operations,23.2,user1897@yahoo.com,Houston,Other,FALSE
1089,56,Customer_56,54,45010.92,,Finance,37.7,user55@company.com,Chicago,Male,FALSE
1090,639,,22,71871.98,2022-08-20 00:00:00,IT,6.7,user638@gmail.com,Houston,M,TRUE
1091,303,Customer_303,72,53457.34,2015-01-11,Sales,51.8,user302@gmail.com,Los Angeles,Other,FALSE
1092,719,Customer_719,43,41393.1,2016-02-03 00:00:00,HR,59.3,user718@company.com,Houston,Other,TRUE
1093,625,Customer_625,39,38282.86,2015-07-20,Operations,49.2,user624@outlook.com,San Jose,Male,FALSE
1094,8,Customer_8,,62277.63,2018-12-11,Sales,65.8,user7@outlook.com,New York,Other,TRUE
1095,804,Customer_804,76,76860.38,,Sales,19.4,user803@yahoo.com,Dallas,Female,FALSE
1096,1050,Customer_1050,45,70767.91,00/00/0000,Support,9.8,user1049@gmail.com,Los Angeles,Other,FALSE
1097,337,Customer_337,49,88182.87,2021-09-03 00:00:00,Sales,55.9,user336@gmail.com,Philadelphia,male,TRUE
1098,48,Customer_48,64,63572.21,,IT,25.3,,Phoenix,Other,TRUE
1099,1503,Customer_1503,44,40869.01,2019-06-19,Sales,28.1,user1502@yahoo.com,Chicago,Other,TRUE
1100,107,Customer_107,32,51490.14,03/09/2022,HR,56.8,user106@outlook.com,San Diego,Female,FALSE
1101,350,Customer_350,42,37279.09,2020-07-15,Support,,user349@yahoo.com,San Antonio,Male,Inactive
1102,1080,Customer_1080,28,52640.54,11-05-2015,Marketing,8.8,user1079@gmail.com,Phoenix,Male,TRUE
1103,239,Customer_239,18,79854.83,,HR,98.9,user238@company.com,Philadelphia,Female,TRUE
1104,214,Customer_214,68,49447.44,"September 27, 2022",IT,36.2,user213@company.com,San Antonio,Other,TRUE
1105,1271,Customer_1271,51,67562.62,2019-03-01 00:00:00,Sales,85.3,user1270@outlook.com,New York,Other,TRUE
1106,1315,Customer_1315,66,83235.43,2021-11-25,Sales,7.2,user1314@outlook.com,Chicago,Male,FALSE
1107,794,Customer_794,36,52874.56,"September 01, 2017",Finance,1.2,user793@yahoo.com,Dallas,Female,FALSE
1108,1097,Customer_1097,55,54725.45,2019-12-07,Operations,14.2,user1096@company.com,Los Angles,Female,FALSE
1109,1197,Customer_1197,thirty,43165.89,2022-07-07,,32.6,user1196@yahoo.com,Philadelphia,Unknown,TRUE
1110,1592,Customer_1592,43,76825.91,2020-08-21,Marketing,B,user1591@gmail.com,Phoenix,Female,TRUE
1111,1606,Customer_1606,68,52875.85,2015-11-20 00:00:00,Sales,63.5,user1605@outlook.com,Phoenix,Male,TRUE
1112,1697,Customer_1697,72,50136.46,14/10/2016,Finance,17.6,user1696@yahoo.com,Philly,Male,FALSE
1113,524,Customer_524,30,45976.24,2018-10-18,Marketing,80.7,user523@gmail.com,Philadelphia,Other,FALSE
1114,233,Customer_233,72,35841.69,,Finance,24,user232@company.com,Phoenix,Male,FALSE
1115,645,CUSTOMER_645,69,45968.42,00/00/0000,Operations,39.9,user644@outlook.com,Dallas,Female,FALSE
1116,1531,Customer_1531,35,70811.93,2019-12-29,HR,61.7,user1530@outlook.com,San Jose,Male,FALSE
1117,534,Customer_534,63,77819.95,2018-07-21,Finance,80.6,user533@company.com,San Antonio,Other,FALSE
1118,1532,Customer_1532,42,77403.74,,HR,88.5,user1531@company.com,Houston,Male,FALSE
1119,604,Customer_604,29,55522.79,02-15-2020,,32,user603@company.com,San Diego,Male,FALSE
1120,1227,,52,63404.6,2021-12-06 00:00:00,Sales,32.6,user1226@gmail.com,San Antonio,Male,TRUE
1121,1075,Customer_1075,32,40927.34,03-19-2017,Marketing,63.8,user1074@gmail.com,Phoenix,Male,FALSE
1122,1323,Customer_1323,32,40984.73,Jan 13 2020,IT,20.7,user1322@gmail.com,Los Angeles,Male,FALSE
1123,61,Customer_61,56,53964.66,,Operations,29.4,user60@yahoo.com,Houston,Female,TRUE
1124,1282,Customer_1282,38,62757.95,20201003,Sales,63.3,user1281@company.com,,Female,FALSE
1125,93,Customer_93,59,50753.36,2018-07-01,Sales,99.6,user92@gmail.com,Dallas,Female,TRUE
1126,667,Customer_667,48,35596.96,2018-04-23,Finance,62.8,user666@company.com,Phoenix,Female,TRUE
1127,281,Customer_281,73,47253.27,2019-12-19,Operations,69.3,user280@yahoo.com,Philadelphia,Female,FALSE
1128,802,Customer_802,42,54672.92,2019-09-21,Operations,88.4,user801@gmail.com,Chicago,Female,TRUE
1129,360,Customer_360,43,52603.8,2016-01-10,Marketing,42,user359@company.com,San Antonio,Male,FALSE
1130,1256,Customer_1256,64,28883.96,2019-12-10,Marketing,83,user1255@outlook.com,Philadelphia,Male,FALSE
1131,1342,Customer_1342,18,58776.82,2015-03-09,Support,59.9,user1341@company.com,Chicago,Female,Yes
1132,848,Customer_848,54,43081.59,2020-12-13,IT,96.8,user847@company.com,new york,Female,FALSE
1133,1605,Customer_1605,76,47448.68,2018-03-09 00:00:00,Sales,40.3,user1604@gmail.com,Dallas,,TRUE
1134,111,Customer_111,77,71555,"June 18, 2015",Operations,85.6,user110@gmail.com,Dallas,Female,FALSE
1135,43,Customer_43,77,53076.83,2017-01-14,IT,72.9,user42@outlook.com,San Antonio,Male,FALSE
1136,126,Customer_126,77,65967.18,2019-01-23 00:00:00,Operations,59.7,user125@company.com,Chicago,F,FALSE
1137,205,Customer_205,69.9,52209.15,2018-01-14,Marketing,70,user204@company.com,Houston,Male,TRUE
1138,53,Customer_53,69,27537.77,2018-02-13,IT,62.3,user52@yahoo.com,Phoenix,Other,TRUE
1139,546,Customer_546,39,75181.09,2016-01-06,Operations,,user545@gmail.com,Dallas,Female,TRUE
1140,69,Customer_69,26,68612.42,2017-03-27,Finance,0.6,user68@gmail.com,New York,Female,FALSE
1141,1921,Customer_1921,54,57361.72,,Operations,26.1,user1920@yahoo.com,San Antonio,Male,FALSE
1142,1862,Customer_1862,28,71667.99,,HR,27.8,user1861@outlook.com,San Antonio,Other,TRUE
1143,184,Customer_184,56,67916.92,,Operations,60.4,user183@company.com,Houston,Male,TRUE
1144,138,Customer_138,61,80812.45,not a date,Sales,54.3,user137@yahoo.com,Phoenix,,TRUE
1145,900,Customer_900,50,46087.98,TBD,Support,30.3,user899@gmail.com,Los Angeles,Other,FALSE
1146,797,Customer_797,33,42360.7,2015-03-06,Sales,24.4,user796@company.com,Los Angeles,Other,FALSE
1147,133,Customer_133,42,69132.5,07/11/2020,Sales,35,user132@yahoo.com,Dallas,Other,Y
1148,81,Customer_81,64,37466.56,05/11/2022,Support,76.3,user80@yahoo.com,San Jose,Female,TRUE
1149,1506,Customer_1506,68,48268.48,2018/02/15,Sales,pending,user1505@gmail.com,Philadelphia,Female,TRUE
1150,1961,Customer_1564,54,52478.6,2016-06-15,IT,1.1,user1563@company.com,New York,Female,TRUE
1151,1237,Customer_542,51,65951.7,2022-01-29,,80,user541@yahoo.com,Philadelphia,Male,TRUE
1152,1619,Customer_1619,39,60255.13,2022-03-10,Operations,92.4,user1618@yahoo.com,San Antonio,Other,TRUE
1153,984,Customer_984,19,50248.7,2020/01/13,Operations,81.6,user983@outlook.com,San Antonio,Other,TRUE
1154,166,Customer_166,54,,2022-11-12,IT,17.7,user165@outlook.com,Phoenix,Female,FALSE
1155,249,Customer_249,23,,2020-05-14 00:00:00,IT,pending,user248@company.com,San Antonio,Male,TRUE
1156,447,Customer_447,47,32506.19,20160922,IT,64.8,user446@company.com,Phoenix,Female,TRUE
1157,1166,Customer_1166,22,61901.06,2018-09-12,Sales,71.1,user1165@company.com,San Jose,Female,No
1158,859,Customer_859,51,47468.45,2021-03-08,Marketing,33.2,USER461@COMPANY.COM,San Jose,Male,FALSE
1159,1229,Customer_1229,32,65408.18,2021-09-12,Marketing,76.1,user1228@yahoo.com,,Male,FALSE
1160,98,Customer_98,43,50051.28,2017-03-23,IT,46.6,user97@outlook.com,San Antonio,Male,TRUE
1161,1615,Customer_1615,50,54624.87,2021-11-21,Finance,42.9,user1614@company.com,Dallas,Other,FALSE
1162,738,Customer_738,53,21645.82,2018-02-19,Sales,67.8,user737@company.com,San Jose,Male,FALSE
1163,1274,Customer_1274,76,66337.82,,Sales,50.4,user1273@yahoo.com,Houston,Other,TRUE
1164,103,Customer_103,53,,2017-09-21,Finance,,user102@company.com,Los Angeles,Male,FALSE
1165,435,Customer_435,63,72428.85,2016-10-10,Sales,17.1,user434@company.com,Phoenix,Female,FALSE
1166,75,Customer_75,64,57360.42,2020-04-23,HR,70.4,user74@yahoo.com,San Antonio,Other,FALSE
1167,1819,Customer_1819,55,77035.35,,HR,45,user1818@outlook.com,Dallas,Male,FALSE
1168,1645,Customer_1645,73,34359.37,2022-01-12,,92.4,user1644@outlook.com,New York,female,TRUE
1169,919,Customer_919,old,85626.19,2017-07-15,Finance,41.2,user918@yahoo.com,Los Angeles,Other,TRUE
1170,1737,Customer_1737,50,62952.87,2019-01-24,IT,48.7,user1736@gmail.com,Philadelphia,Male,FALSE
1171,1747,Customer_1747,54.4,39740,00/00/0000,Sales,95.2,user1746@gmail.com,Los Angeles,Female,FALSE
1172,1811,Customer_1811,,42985.29,20210718,Support,18.2,user1810@gmail.com,San Jose,Male,TRUE
1173,763,Customer_763,66,52737.47,2022-03-04,Marketing,18.9,user762@yahoo.com,San Diego,Other,TRUE
1174,990,Customer_990,62,46370.65,,Marketing,32,user989@gmail.com,Dallas,Other,TRUE
1175,389,Customer_389,69,93190.73,,HR,73.1,user388@outlook.com,Los Angeles,Female,FALSE
1176,236,Customer_236,56,53097.83,2015-07-06,HR,2.7,user235@outlook.com,Philadelphia,Female,TRUE
1177,1558,,58,36248.97,2019-01-18,Operations,pending,user1557@outlook.com,Los Angeles,Female,FALSE
1178,268,Customer_268,,61362.11,2018-05-29,HR,,user267@company.com,San Diego,Other,FALSE
1179,1205,,40,63970.87,2020-09-13 00:00:00,IT,13.7,user1204@company.com,Chicago,Female,FALSE
1180,118,Customer_118,,65968.23,2020-09-03,Support,8.8,user117@outlook.com,Philadelphia,Male,TRUE
1181,1630,Customer_1630,37,26838.36,2020/01/13,Support,33.9,user1629@yahoo.com,Philadelphia,Other,FALSE
1182,674,Customer_674,73,21801.59,2022-08-02,IT,31.8,,San Diego,Female,TRUE
1183,250,Customer_250,25,82067.46,2019/12/10,,55.7,user249@gmail.com,Dallas,Other,FALSE
1184,1474,,79,,2022-08-14,Sales,28,user1473@yahoo.com,Chicago,Male,FALSE
1185,34,Customer_34,39,50873.14,2021-08-21,IT,60.4,user33@gmail.com,Dallas,Other,FALSE
1186,95,Customer_95,71,49135.92,2022-08-06,IT,75.4,user94@yahoo.com,Los Angeles,Male,TRUE
1187,34,Customer_34,39,50873.14,2021-08-21,IT,60.4,user33@gmail.com,Dallas,Other,FALSE
1188,1858,Customer_1858,46,,2022-03-19,Operations,,user1857@yahoo.com,Phoenix,Female,TRUE
1189,1693,Customer_1693,46,47879.53,2018-09-03,Operations,50.3,user1692@yahoo.com,San Diego,Female,TRUE
1190,449,Customer_449,45,,2018-04-10,Operations,79.1,user448@outlook.com,San Antonio,Male,TRUE
1191,717,Customer_717,40,1000000,2020-07-10,IT,53,user716@outlook.com,Chicago,Female,TRUE
1192,1856,Customer_1856,68,47389.24,2022-07-31,Sales,85,user1855@outlook.com,San Antonio,Male,FALSE
1193,1541,Customer_1541,65,49115.28,20180404,Support,84.8,user1540@yahoo.com,San Diego,Other,TRUE
1194,1,Customer_1,56,56194.87,,Marketing,94,user0@gmail.com,San Diego,,TRUE
1195,1395,Customer_1395,18,63434.75,2022-10-19,IT,61.3,user1394@outlook.com,New York,Other,FALSE
1196,1102,Customer_1102,47,47638.42,2018/05/25,HR,32.6,,San Diego,F,FALSE
1197,1109,Customer_1109,21,64523.62,2018/06/25,Operations,86.3,user1108@gmail.com,Chicago,Other,TRUE
1198,1766,Customer_1766,51,50876.52,2016-07-15,Unknown,62.5,user1765@outlook.com,Philadelphia,Female,FALSE
1199,83,Customer_83,31,41075.96,2019-02-19,Operations,64.7,user82@company.com,San Diego,Female,TRUE
1200,1629,Customer_1629,66,40403.27,"April 27, 2021",Operations,4.7,user1628@company.com,San Diego,Other,FALSE
1201,677,Customer_677,21,59687.38,,IT,81.6,,New York,Unknown,FALSE
1202,1472,Customer_1472,72,66013.27,2019-01-28,Marketing,24.9,user1471@yahoo.com,Philadelphia,Male,FALSE
1203,1047,Customer_1047,57,"$63,781",2016-03-09,IT,78.5,user1046@outlook.com,Philadelphia,Other,TRUE
1204,771,Customer_771,34,61125.18,,Finance,26.4,user770@gmail.com,Phoenix,Other,FALSE
1205,1035,Customer_1233,45,23898.69,2017-01-10,IT,17.2,user1232@outlook.com,New York,Male,FALSE
1206,1299,Customer_1299,68,50965.08,,Operations,96.8,user1298@yahoo.com,Dallas,Female,FALSE
1207,1653,,69.2,54967.5,2019-07-22,Marketing,57.7,user1652@company.com,San Jose,Other,FALSE
1208,1512,Customer_1512,22,4197.79,not a date,IT,82.8,user1511@company.com,San Jose,Other,
1209,405,Customer_405,35,51328,07-14-2019,Marketing,9.3,user404@outlook.com,San Antonio,Other,FALSE
1210,1754,Customer_1754,59,67958.2,TBD,,73,user1753@company.com,Chicago,Female,TRUE
1211,1317,,73,70415.17,TBD,HR,85.4,user1316@company.com,Chicago,Male,TRUE
1212,1359,Customer_1359,35,,2015-12-17,Operations,62.4,user1358@yahoo.com,San Antonio,Male,FALSE
1213,105,Customer_105,,62356.29,2022-10-26,HR,20,user104@gmail.com,Philadelphia,Male,TRUE
1214,689,Customer_689,29,48127.95,2017-12-09,Marketing,0,user688@gmail.com,Dallas,Other,FALSE
1215,1324,Customer_1324,28,45006.42,2020-12-01 00:00:00,Finance,54.4,user1323@outlook.com,New York,Other,FALSE
1216,827,Customer_827,unknown,34638.96,not a date,HR,75.7,,Phoenix,Female,FALSE
1217,63,Customer_63,21,56877.32,2022-04-16,Marketing,94.9,user62@gmail.com,Philadelphia,Other,FALSE
1218,853,Customer_853,62,54863.7,29-Oct-2019,Sales,17,user852@yahoo.com,Dallas,f,TRUE
1219,1805,Customer_1805,66.7,76531.54,2017-12-23,Sales,70.5,user1804@company.com,Houston,Female,FALSE
1220,224,Customer_224,45,60211.04,2016-02-16 00:00:00,Sales,87.3,user223@yahoo.com,Houston,Female,TRUE
1221,146,Customer_146,150,51147.85,2018-02-16,Finance,8.9,user145@outlook.com,Los Angeles,Female,FALSE
1222,1089,Customer_1089,35,33943.65,2021-05-01 00:00:00,Support,79.3,user1088@gmail.com,Philadelphia,Male,TRUE
1223,374,Customer_374,76,47808.82,"December 17, 2019",Sales,33.6,user373@outlook.com,Chicago,Male,FALSE
1224,1441,Customer_1441,31,65157.4,2019-10-30,Support,28.6,user1440@company.com,New York,Female,FALSE
1225,1143,Customer_1143,73,53745.98,2016-12-07,Finance,31.2,user1142@yahoo.com,Los Angeles,Male,FALSE
1226,1855,Customer_1855,,48840.48,2018-12-22,Marketing,0.3,user1854@company.com,Los Angeles,Female,TRUE
1227,1518,Customer_1518,55,60446.79,2022-11-23,Support,150,user1517@yahoo.com,Dallas,Other,TRUE
1228,1625,Customer_1625,24,73292.55,2022-05-22,Support,24.2,user1624@outlook.com,Dallas,Other,FALSE
1229,1289,Customer_1289,28,62549.27,2015-04-20,Finance,82,user1288@yahoo.com,Houston,Other,TRUE
1230,10,Customer_10,75,80703.61,,HR,80,user9@outlook.com,San Diego,Other,FALSE
1231,450,,64,56701,2020/09/15,H R,14.1,user449@company.com,Phoenix,Male,FALSE
1232,709,Customer_709,29,56223.45,2018-05-22,Support,69.8,user708@gmail.com,Phoenix,Other,TRUE
1233,1099,Customer_256,68,50571.07,20160412,Support,18.3,user255@outlook.com,New York,Other,FALSE
1234,883,Customer_883,75,47844.96,2019-11-04,Marketing,89,user882@outlook.com,San Antonio,Male,FALSE
1235,390,Customer_390,unknown,$60k,2018-09-12,Support,94.7,user389@company.com,San Antonio,Female,TRUE
1236,909,Customer_909,78,53534.15,2022-05-13,HR,31.5,user908@company.com,San Antonio,Male,TRUE
1237,925,,58,29496.93,20220317,Finance,91.2,user924@gmail.com,Phoenix,Male,FALSE
1238,1729,Customer_1729,31,54414.94,"July 10, 2019",Operations,61,user1728@outlook.com,New York,Female,TRUE
1239,1250,Customer_1250,20,57992.32,not a date,HR,A,user1249@outlook.com,Houston,Male,FALSE
1240,461,,61,41302.02,19/02/2017,Support,50.5,user460@company.com,San Antonio,Female,FALSE
1241,1699,Customer_1288,47,52252.33,2018/12/02,IT,92.4,user1287@outlook.com,new york,Male,TRUE
1242,1918,Customer_1918,51,70881.16,2015-08-04 00:00:00,,43.1,user1917@gmail.com,San Diego,Other,TRUE
1243,1169,Customer_1169,43,73214.04,2022-08-10,Finance,91.8,user1168@gmail.com,New York,Female,TRUE
1244,959,,45,42827.65,,HR,38.5,user958@outlook.com,San Diego,Female,FALSE
1245,564,CUSTOMER_502,40,65641.93,2022-06-11 00:00:00,Finance,0.1,user501@company.com,Phoenix,Other,FALSE
1246,740,Customer_740,38,43007.53,2022-09-28,Finance,98.8,user739@gmail.com,Chicago,Female,FALSE
1247,1879,Customer_1879,75,,2021-04-14,HR,76,user1878@gmail.com,Philadelphia,Other,TRUE
1248,869,Customer_869,71,57012.78,2016-01-25,HR,49,user868@yahoo.com,Los Angeles,Female,FALSE
1249,732,Customer_732,70,80109.08,20190827,Support,31.5,user731@company.com,San Diego,Female,FALSE
1250,540,,32,39581.46,2015-10-08,Marketing,84,user539@gmail.com,Phoenix,Female,TRUE
1251,1202,Customer_1202,31,58866.41,2022-03-31,Sales,6.9,user1201@company.com,San Jose,Other,TRUE
1252,698,Customer_698,54,59551.67,13-Apr-2015,Support,19.8,user697@gmail.com,Dallas,Other,TRUE
1253,1413,,31,53731.56,2020-04-23,Finance,93.9,user1412@gmail.com,Dallas,Male,FALSE
1254,1396,Customer_1396,57,61258.95,2020-05-14,IT,80.6,user1395@yahoo.com,San Jose,Other,TRUE
1255,1146,Customer_1146,49,69352.51,2022-12-08,Finance,0.2,user1145@company.com,San Antonio,Male,FALSE
1256,1032,Customer_1032,27,56753.04,Jan 13 2020,Marketing,76.5,user1031@company.com,New York,Male,TRUE
1257,373,Customer_373,49,58813.74,13/01/2020,IT,16,user372@company.com,Houston,Male,TRUE
